Datetime,Open,High,Low,Close,Volume,Spread
2023.09.06	20:00:00	158.230	158.370	158.203	158.354	3349	0	6
2023.09.06	21:00:00	158.355	158.439	158.348	158.419	2383	0	6
2023.09.06	22:00:00	158.417	158.464	158.372	158.407	2435	0	7
2023.09.06	23:00:00	158.409	158.423	158.341	158.398	1546	0	7
2023.09.07	00:00:00	158.315	158.355	157.877	158.275	499	0	53
2023.09.07	01:00:00	158.268	158.384	158.255	158.354	1408	0	7
2023.09.07	02:00:00	158.354	158.410	158.312	158.407	1564	0	7
2023.09.07	03:00:00	158.407	158.523	158.370	158.432	4046	0	7
2023.09.07	04:00:00	158.431	158.514	158.288	158.410	4491	0	6
2023.09.07	05:00:00	158.416	158.424	158.327	158.358	2071	0	7
2023.09.07	06:00:00	158.358	158.399	158.240	158.334	1950	0	7
2023.09.07	07:00:00	158.334	158.366	158.109	158.177	3063	0	7
2023.09.07	08:00:00	158.177	158.293	158.134	158.193	3359	0	7
2023.09.07	09:00:00	158.193	158.200	158.068	158.125	5659	0	7
2023.09.07	10:00:00	158.125	158.176	157.892	157.987	8895	0	6
2023.09.07	11:00:00	157.989	158.001	157.831	157.932	8704	0	6
2023.09.07	12:00:00	157.932	158.029	157.900	157.981	7349	0	6
2023.09.07	13:00:00	157.981	157.999	157.820	157.849	6282	0	5
2023.09.07	14:00:00	157.848	157.895	157.662	157.668	5715	0	6
2023.09.07	15:00:00	157.667	157.824	157.464	157.493	11564	0	6
2023.09.07	16:00:00	157.493	157.620	157.360	157.590	13682	0	5
2023.09.07	17:00:00	157.592	157.660	157.398	157.451	12595	0	5
2023.09.07	18:00:00	157.452	157.627	157.405	157.480	6059	0	6
2023.09.07	19:00:00	157.479	157.562	157.433	157.446	3025	0	7
2023.09.07	20:00:00	157.446	157.605	157.446	157.537	2230	0	7
2023.09.07	21:00:00	157.537	157.560	157.386	157.393	2346	0	7
2023.09.07	22:00:00	157.394	157.521	157.392	157.457	2022	0	6
2023.09.07	23:00:00	157.457	157.550	157.448	157.550	1356	0	7
2023.09.08	00:00:00	157.560	157.577	157.281	157.533	414	0	10
2023.09.08	01:00:00	157.520	157.542	157.485	157.529	820	0	7
2023.09.08	02:00:00	157.529	157.641	157.519	157.609	1142	0	7
2023.09.08	03:00:00	157.609	157.659	157.001	157.407	9358	0	6
2023.09.08	04:00:00	157.407	157.712	157.390	157.661	7178	0	7
2023.09.08	05:00:00	157.661	157.787	157.588	157.785	3219	0	6
2023.09.08	06:00:00	157.785	157.897	157.703	157.782	2592	0	6
2023.09.08	07:00:00	157.782	157.825	157.675	157.730	3203	0	7
2023.09.08	08:00:00	157.731	157.849	157.703	157.803	3232	0	6
2023.09.08	09:00:00	157.802	157.836	157.704	157.771	5606	0	5
2023.09.08	10:00:00	157.771	157.935	157.753	157.844	8626	0	5
2023.09.08	11:00:00	157.843	157.994	157.814	157.900	8114	0	6
2023.09.08	12:00:00	157.901	157.901	157.603	157.627	7390	0	6
2023.09.08	13:00:00	157.627	157.755	157.578	157.712	5419	0	6
2023.09.08	14:00:00	157.713	157.867	157.688	157.764	5632	0	6
2023.09.08	15:00:00	157.762	157.929	157.662	157.913	7475	0	6
2023.09.08	16:00:00	157.914	158.281	157.914	158.176	11671	0	5
2023.09.08	17:00:00	158.176	158.389	158.169	158.201	11656	0	5
2023.09.08	18:00:00	158.201	158.286	158.130	158.166	5185	0	5
2023.09.08	19:00:00	158.167	158.233	158.108	158.173	2660	0	6
2023.09.08	20:00:00	158.173	158.243	158.150	158.161	2386	0	6
2023.09.08	21:00:00	158.161	158.201	158.077	158.139	2708	0	6
2023.09.08	22:00:00	158.139	158.210	158.125	158.187	2569	0	7
2023.09.08	23:00:00	158.187	158.212	158.074	158.128	1678	0	7
2023.09.11	00:00:00	157.523	157.523	157.124	157.283	653	0	52
2023.09.11	01:00:00	157.276	157.708	157.264	157.578	3227	0	7
2023.09.11	02:00:00	157.580	157.731	157.577	157.667	4156	0	7
2023.09.11	03:00:00	157.668	157.696	157.320	157.437	7345	0	5
2023.09.11	04:00:00	157.437	157.587	157.335	157.479	6717	0	7
2023.09.11	05:00:00	157.480	157.489	157.196	157.249	5182	0	6
2023.09.11	06:00:00	157.249	157.292	156.934	157.045	5461	0	6
2023.09.11	07:00:00	157.046	157.305	156.886	156.951	8641	0	6
2023.09.11	08:00:00	156.950	156.968	156.787	156.871	7494	0	7
2023.09.11	09:00:00	156.869	156.969	156.598	156.778	7426	0	7
2023.09.11	10:00:00	156.777	156.873	156.580	156.785	10489	0	6
2023.09.11	11:00:00	156.785	157.154	156.699	157.002	8114	0	6
2023.09.11	12:00:00	157.002	157.425	156.930	157.416	6636	0	6
2023.09.11	13:00:00	157.415	157.699	157.381	157.655	6453	0	6
2023.09.11	14:00:00	157.655	157.697	157.245	157.335	6546	0	5
2023.09.11	15:00:00	157.335	157.350	156.894	157.150	9574	0	6
2023.09.11	16:00:00	157.152	157.307	157.099	157.210	9842	0	6
2023.09.11	17:00:00	157.210	157.448	157.138	157.320	10475	0	5
2023.09.11	18:00:00	157.319	157.463	157.292	157.346	4853	0	6
2023.09.11	19:00:00	157.346	157.524	157.330	157.474	3421	0	6
2023.09.11	20:00:00	157.474	157.478	157.363	157.373	3289	0	7
2023.09.11	21:00:00	157.373	157.541	157.372	157.458	2689	0	7
2023.09.11	22:00:00	157.454	157.542	157.415	157.507	3106	0	6
2023.09.11	23:00:00	157.508	157.590	157.502	157.561	1053	0	7
2023.09.12	00:00:00	157.590	157.590	157.096	157.505	599	0	10
2023.09.12	01:00:00	157.529	157.598	157.419	157.500	1243	0	7
2023.09.12	02:00:00	157.503	157.654	157.503	157.633	1354	0	7
2023.09.12	03:00:00	157.633	157.749	157.503	157.600	4817	0	7
2023.09.12	04:00:00	157.600	157.791	157.375	157.425	6490	0	5
2023.09.12	05:00:00	157.426	157.721	157.389	157.709	4104	0	7
2023.09.12	06:00:00	157.709	157.711	157.543	157.628	2675	0	7
2023.09.12	07:00:00	157.627	157.627	157.513	157.576	2554	0	7
2023.09.12	08:00:00	157.576	157.722	157.569	157.627	3383	0	7
2023.09.12	09:00:00	157.627	157.758	157.599	157.642	5287	0	6
2023.09.12	10:00:00	157.644	157.651	157.271	157.284	8326	0	5
2023.09.12	11:00:00	157.284	157.344	157.181	157.276	7026	0	5
2023.09.12	12:00:00	157.275	157.452	157.260	157.394	5072	0	6
2023.09.12	13:00:00	157.393	157.483	157.378	157.426	4370	0	6
2023.09.12	14:00:00	157.426	157.472	157.360	157.443	5619	0	6
2023.09.12	15:00:00	157.442	157.647	157.401	157.529	9160	0	5
2023.09.12	16:00:00	157.528	157.773	157.522	157.769	10104	0	6
2023.09.12	17:00:00	157.768	157.788	157.592	157.716	8558	0	6
2023.09.12	18:00:00	157.716	157.890	157.684	157.796	4519	0	6
2023.09.12	19:00:00	157.796	157.917	157.789	157.819	3476	0	6
2023.09.12	20:00:00	157.819	157.978	157.807	157.893	3017	0	6
2023.09.12	21:00:00	157.893	157.945	157.857	157.867	3219	0	6
2023.09.12	22:00:00	157.867	157.914	157.830	157.844	2235	0	7
2023.09.12	23:00:00	157.843	158.290	157.836	158.193	3451	0	6
2023.09.13	00:00:00	158.142	158.327	157.967	158.262	1348	0	10
2023.09.13	01:00:00	158.261	158.271	158.118	158.186	1095	0	7
2023.09.13	02:00:00	158.186	158.280	158.171	158.245	1180	0	7
2023.09.13	03:00:00	158.244	158.494	158.241	158.487	4483	0	7
2023.09.13	04:00:00	158.487	158.653	158.452	158.479	5066	0	6
2023.09.13	05:00:00	158.479	158.494	158.347	158.374	3492	0	6
2023.09.13	06:00:00	158.374	158.458	158.322	158.365	2467	0	7
2023.09.13	07:00:00	158.365	158.507	158.349	158.485	2464	0	7
2023.09.13	08:00:00	158.485	158.490	158.241	158.278	3277	0	6
2023.09.13	09:00:00	158.278	158.284	158.071	158.150	6597	0	6
2023.09.13	10:00:00	158.150	158.406	158.001	158.218	8459	0	6
2023.09.13	11:00:00	158.217	158.290	158.038	158.076	8103	0	5
2023.09.13	12:00:00	158.076	158.188	158.069	158.136	6665	0	5
2023.09.13	13:00:00	158.136	158.295	158.092	158.250	5095	0	5
2023.09.13	14:00:00	158.252	158.310	158.147	158.253	5182	0	7
2023.09.13	15:00:00	158.251	158.611	158.129	158.460	21731	0	5
2023.09.13	16:00:00	158.460	158.499	158.252	158.306	16770	0	5
2023.09.13	17:00:00	158.307	158.459	158.225	158.383	10541	0	5
2023.09.13	18:00:00	158.383	158.432	158.259	158.310	5074	0	6
2023.09.13	19:00:00	158.310	158.323	158.208	158.259	5068	0	6
2023.09.13	20:00:00	158.259	158.303	158.129	158.295	4047	0	6
2023.09.13	21:00:00	158.290	158.306	158.207	158.239	3530	0	6
2023.09.13	22:00:00	158.239	158.272	158.200	158.240	3261	0	6
2023.09.13	23:00:00	158.242	158.268	158.204	158.238	1313	0	5
2023.09.14	00:00:00	158.127	158.192	157.957	158.103	526	0	10
2023.09.14	01:00:00	158.103	158.181	158.091	158.130	1143	0	7
2023.09.14	02:00:00	158.130	158.170	158.069	158.134	1489	0	7
2023.09.14	03:00:00	158.134	158.178	157.925	157.975	4371	0	6
2023.09.14	04:00:00	157.975	158.067	157.918	157.968	5658	0	6
2023.09.14	05:00:00	157.967	158.022	157.944	157.991	3024	0	7
2023.09.14	06:00:00	157.991	158.061	157.970	158.046	2279	0	7
2023.09.14	07:00:00	158.046	158.148	158.040	158.137	2216	0	6
2023.09.14	08:00:00	158.138	158.200	158.099	158.124	3375	0	7
2023.09.14	09:00:00	158.124	158.140	158.003	158.040	4430	0	5
2023.09.14	10:00:00	158.041	158.162	157.981	158.092	7327	0	6
2023.09.14	11:00:00	158.091	158.266	158.074	158.105	7526	0	5
2023.09.14	12:00:00	158.105	158.135	158.046	158.120	4461	0	6
2023.09.14	13:00:00	158.121	158.209	158.115	158.158	5565	0	4
2023.09.14	14:00:00	158.159	158.185	158.059	158.103	5858	0	7
2023.09.14	15:00:00	158.103	158.406	157.219	157.387	27249	0	5
2023.09.14	16:00:00	157.387	157.413	156.926	157.093	25288	0	3
2023.09.14	17:00:00	157.095	157.195	156.831	156.900	14272	0	6
2023.09.14	18:00:00	156.900	157.025	156.832	156.871	5832	0	5
2023.09.14	19:00:00	156.870	156.888	156.635	156.789	4938	0	6
2023.09.14	20:00:00	156.789	156.844	156.749	156.818	4400	0	6
2023.09.14	21:00:00	156.818	156.908	156.778	156.805	2893	0	7
2023.09.14	22:00:00	156.806	156.958	156.806	156.931	3976	0	6
2023.09.14	23:00:00	156.931	156.995	156.885	156.940	1695	0	6
2023.09.15	00:00:00	156.960	156.960	156.670	156.886	385	0	10
2023.09.15	01:00:00	156.869	156.959	156.866	156.936	1814	0	7
2023.09.15	02:00:00	156.936	156.951	156.830	156.832	1903	0	7
2023.09.15	03:00:00	156.831	156.958	156.799	156.931	5798	0	6
2023.09.15	04:00:00	156.934	156.945	156.721	156.802	4084	0	7
2023.09.15	05:00:00	156.803	156.983	156.801	156.975	4132	0	7
2023.09.15	06:00:00	156.978	157.021	156.946	157.021	2796	0	6
2023.09.15	07:00:00	157.022	157.059	156.915	157.042	2863	0	7
2023.09.15	08:00:00	157.043	157.309	156.960	157.080	6434	0	6
2023.09.15	09:00:00	157.081	157.449	157.032	157.370	6924	0	6
2023.09.15	10:00:00	157.370	157.581	157.369	157.564	9054	0	4
2023.09.15	11:00:00	157.565	157.643	157.530	157.620	7023	0	5
2023.09.15	12:00:00	157.620	157.640	157.526	157.620	5360	0	6
2023.09.15	13:00:00	157.621	157.741	157.621	157.662	5216	0	5
2023.09.15	14:00:00	157.661	157.664	157.460	157.474	5378	0	6
2023.09.15	15:00:00	157.475	157.617	157.419	157.571	9256	0	6
2023.09.15	16:00:00	157.570	157.702	157.553	157.626	12010	0	6
2023.09.15	17:00:00	157.606	157.826	157.527	157.692	17424	0	4
2023.09.15	18:00:00	157.693	157.799	157.679	157.778	6883	0	6
2023.09.15	19:00:00	157.778	157.898	157.762	157.810	3461	0	5
2023.09.15	20:00:00	157.810	157.810	157.680	157.727	2997	0	5
2023.09.15	21:00:00	157.727	157.727	157.578	157.630	2541	0	6
2023.09.15	22:00:00	157.629	157.665	157.583	157.618	2938	0	6
2023.09.15	23:00:00	157.619	157.661	157.574	157.601	1287	0	7
2023.09.18	00:00:00	157.455	157.579	157.240	157.539	300	0	35
2023.09.18	01:00:00	157.548	157.711	157.539	157.636	991	0	7
2023.09.18	02:00:00	157.636	157.754	157.636	157.742	1199	0	7
2023.09.18	03:00:00	157.742	157.774	157.628	157.630	2676	0	7
2023.09.18	04:00:00	157.630	157.704	157.535	157.546	3397	0	6
2023.09.18	05:00:00	157.546	157.602	157.527	157.569	2480	0	7
2023.09.18	06:00:00	157.569	157.610	157.542	157.548	1108	0	7
2023.09.18	07:00:00	157.548	157.569	157.528	157.552	896	0	7
2023.09.18	08:00:00	157.549	157.589	157.516	157.527	1754	0	7
2023.09.18	09:00:00	157.528	157.616	157.379	157.396	4231	0	6
2023.09.18	10:00:00	157.396	157.508	157.343	157.499	6658	0	6
2023.09.18	11:00:00	157.498	157.539	157.402	157.436	5757	0	6
2023.09.18	12:00:00	157.437	157.562	157.417	157.537	4411	0	5
2023.09.18	13:00:00	157.535	157.592	157.485	157.516	4414	0	5
2023.09.18	14:00:00	157.516	157.529	157.378	157.406	4281	0	5
2023.09.18	15:00:00	157.406	157.508	157.388	157.434	6640	0	6
2023.09.18	16:00:00	157.434	157.650	157.410	157.537	9965	0	5
2023.09.18	17:00:00	157.539	157.646	157.459	157.639	9104	0	2
2023.09.18	18:00:00	157.638	157.930	157.636	157.874	4969	0	0
2023.09.18	19:00:00	157.874	157.883	157.792	157.842	3405	0	6
2023.09.18	20:00:00	157.843	157.936	157.819	157.819	2848	0	5
2023.09.18	21:00:00	157.818	157.826	157.754	157.770	2492	0	6
2023.09.18	22:00:00	157.770	157.809	157.692	157.742	2368	0	7
2023.09.18	23:00:00	157.742	157.832	157.730	157.800	1680	0	6
2023.09.19	00:00:00	157.788	157.830	157.371	157.810	664	0	10
2023.09.19	01:00:00	157.799	157.828	157.730	157.828	1181	0	7
2023.09.19	02:00:00	157.828	157.876	157.797	157.831	1035	0	7
2023.09.19	03:00:00	157.830	157.928	157.772	157.808	3501	0	7
2023.09.19	04:00:00	157.808	157.884	157.787	157.805	2708	0	7
2023.09.19	05:00:00	157.805	157.874	157.790	157.850	2151	0	7
2023.09.19	06:00:00	157.850	157.895	157.844	157.850	1712	0	6
2023.09.19	07:00:00	157.849	157.905	157.786	157.797	1809	0	7
2023.09.19	08:00:00	157.796	157.842	157.772	157.831	2300	0	6
2023.09.19	09:00:00	157.831	157.964	157.831	157.873	5284	0	5
2023.09.19	10:00:00	157.872	157.942	157.765	157.895	7558	0	6
2023.09.19	11:00:00	157.896	157.921	157.773	157.851	6051	0	4
2023.09.19	12:00:00	157.847	157.902	157.770	157.856	4598	0	6
2023.09.19	13:00:00	157.856	158.060	157.848	158.007	5169	0	6
2023.09.19	14:00:00	158.007	158.181	157.980	158.156	5431	0	6
2023.09.19	15:00:00	158.157	158.277	158.053	158.117	9315	0	5
2023.09.19	16:00:00	158.116	158.144	157.867	157.927	9789	0	6
2023.09.19	17:00:00	157.927	157.948	157.805	157.880	7310	0	6
2023.09.19	18:00:00	157.880	157.942	157.825	157.898	4509	0	7
2023.09.19	19:00:00	157.898	157.961	157.872	157.948	2720	0	6
2023.09.19	20:00:00	157.947	158.037	157.892	157.979	3172	0	6
2023.09.19	21:00:00	157.979	157.981	157.855	157.862	3681	0	4
2023.09.19	22:00:00	157.862	157.917	157.853	157.906	3344	0	7
2023.09.19	23:00:00	157.906	157.939	157.855	157.918	1263	0	7
2023.09.20	00:00:00	157.836	157.902	157.659	157.797	927	0	30
2023.09.20	01:00:00	157.798	157.848	157.770	157.848	990	0	7
2023.09.20	02:00:00	157.850	157.854	157.769	157.828	1123	0	7
2023.09.20	03:00:00	157.828	157.933	157.801	157.858	3579	0	6
2023.09.20	04:00:00	157.858	157.982	157.825	157.907	3382	0	7
2023.09.20	05:00:00	157.907	157.979	157.898	157.933	1910	0	7
2023.09.20	06:00:00	157.934	157.936	157.814	157.862	1357	0	5
2023.09.20	07:00:00	157.862	157.885	157.849	157.862	1145	0	7
2023.09.20	08:00:00	157.862	158.006	157.857	157.968	2369	0	6
2023.09.20	09:00:00	157.963	158.175	157.800	158.027	6704	0	6
2023.09.20	10:00:00	158.026	158.431	157.936	158.371	8958	0	5
2023.09.20	11:00:00	158.372	158.407	158.296	158.400	6327	0	5
2023.09.20	12:00:00	158.400	158.416	158.236	158.315	4983	0	6
2023.09.20	13:00:00	158.316	158.366	158.201	158.268	5575	0	6
2023.09.20	14:00:00	158.268	158.307	158.183	158.258	3695	0	5
2023.09.20	15:00:00	158.257	158.288	158.132	158.181	5750	0	5
2023.09.20	16:00:00	158.181	158.317	158.168	158.298	7078	0	6
2023.09.20	17:00:00	158.300	158.420	158.228	158.322	7623	0	5
2023.09.20	18:00:00	158.323	158.330	158.211	158.288	4394	0	5
2023.09.20	19:00:00	158.287	158.447	158.280	158.386	3538	0	6
2023.09.20	20:00:00	158.386	158.396	158.269	158.269	3423	0	6
2023.09.20	21:00:00	158.208	158.408	158.000	158.176	22867	0	6
2023.09.20	22:00:00	158.176	158.192	157.905	157.937	8449	0	6
2023.09.20	23:00:00	157.936	158.147	157.920	158.087	2202	0	7
2023.09.21	00:00:00	158.064	158.131	157.958	158.007	562	0	40
2023.09.21	01:00:00	158.001	158.058	157.946	157.971	2542	0	7
2023.09.21	02:00:00	157.971	158.023	157.914	157.962	2141	0	7
2023.09.21	03:00:00	157.962	158.021	157.710	157.775	5241	0	6
2023.09.21	04:00:00	157.775	157.860	157.717	157.776	4324	0	6
2023.09.21	05:00:00	157.776	157.804	157.367	157.571	4532	0	6
2023.09.21	06:00:00	157.569	157.745	157.553	157.724	2382	0	6
2023.09.21	07:00:00	157.724	157.849	157.716	157.793	2194	0	7
2023.09.21	08:00:00	157.793	157.861	157.746	157.761	2568	0	6
2023.09.21	09:00:00	157.759	157.985	157.728	157.915	5167	0	6
2023.09.21	10:00:00	157.915	158.066	157.773	157.969	9964	0	5
2023.09.21	11:00:00	157.968	158.054	157.872	157.902	7729	0	4
2023.09.21	12:00:00	157.901	158.064	157.796	157.812	7067	0	6
2023.09.21	13:00:00	157.812	157.814	157.328	157.343	7186	0	5
2023.09.21	14:00:00	157.344	157.461	157.207	157.365	12055	0	6
2023.09.21	15:00:00	157.366	157.472	157.215	157.454	13405	0	5
2023.09.21	16:00:00	157.454	157.603	157.337	157.343	12299	0	6
2023.09.21	17:00:00	157.342	157.402	157.122	157.137	14156	0	5
2023.09.21	18:00:00	157.136	157.216	157.029	157.201	7823	0	6
2023.09.21	19:00:00	157.199	157.340	157.167	157.183	3571	0	6
2023.09.21	20:00:00	157.183	157.370	157.178	157.362	4159	0	7
2023.09.21	21:00:00	157.362	157.362	157.276	157.282	2937	0	6
2023.09.21	22:00:00	157.282	157.323	157.244	157.296	2823	0	6
2023.09.21	23:00:00	157.296	157.400	157.221	157.400	1563	0	7
2023.09.22	00:00:00	157.212	157.308	156.995	157.265	581	0	10
2023.09.22	01:00:00	157.258	157.354	157.234	157.320	1477	0	7
2023.09.22	02:00:00	157.320	157.417	157.244	157.398	1830	0	7
2023.09.22	03:00:00	157.398	157.447	157.219	157.318	4356	0	6
2023.09.22	04:00:00	157.318	157.325	157.120	157.271	4412	0	7
2023.09.22	05:00:00	157.270	157.727	157.198	157.632	7065	0	7
2023.09.22	06:00:00	157.632	157.842	157.543	157.762	5952	0	7
2023.09.22	07:00:00	157.761	157.969	157.613	157.713	4258	0	6
2023.09.22	08:00:00	157.713	157.744	157.611	157.693	3264	0	7
2023.09.22	09:00:00	157.693	158.196	157.680	158.111	9198	0	6
2023.09.22	10:00:00	158.111	158.280	157.413	157.838	16724	0	4
2023.09.22	11:00:00	157.852	157.981	157.796	157.873	7419	0	6
2023.09.22	12:00:00	157.873	157.919	157.606	157.780	5450	0	7
2023.09.22	13:00:00	157.780	157.817	157.595	157.681	4527	0	7
2023.09.22	14:00:00	157.680	157.779	157.678	157.692	3986	0	7
2023.09.22	15:00:00	157.692	158.047	157.692	157.972	6433	0	6
2023.09.22	16:00:00	157.973	158.007	157.711	157.984	7890	0	7
2023.09.22	17:00:00	157.983	158.100	157.820	157.825	7806	0	7
2023.09.22	18:00:00	157.826	158.097	157.801	158.010	4994	0	6
2023.09.22	19:00:00	158.013	158.079	157.980	158.009	2859	0	7
2023.09.22	20:00:00	158.010	158.064	157.978	157.990	2657	0	6
2023.09.22	21:00:00	157.990	158.007	157.860	157.984	2198	0	7
2023.09.22	22:00:00	157.984	158.042	157.928	157.943	2962	0	7
2023.09.22	23:00:00	157.941	157.995	157.841	157.841	1073	0	7
2023.09.25	00:00:00	157.870	157.980	157.795	157.862	340	0	40
2023.09.25	01:00:00	157.854	158.002	157.847	157.986	825	0	16
2023.09.25	02:00:00	158.007	158.082	157.986	158.052	1758	0	7
2023.09.25	03:00:00	158.053	158.154	158.013	158.039	3531	0	7
